id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
135081,742,Heavy Gear II,NULL,1999-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
512,92742,Helbreath,NULL,1999-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125498,36741,Hello Kitty Lovely Fruit Park,A chosen character from the Sanrio Universe must win Puzzles.,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27420,50562,Hello Kitty no Magical Museum,NULL,1999-05-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49651,46158,Hercules 2,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
187127,364,Heroes of Might and Magic III: The Restoration of Erathia,"The game's story unfolds primarily through a series of seven playable campaigns, all set upon the continent of Antagarich. During the campaigns, the story is told from alternating points of view, giving players the opportunity to play as each of the town alignments.

Following the disappearance of King Roland Ironfist of Enroth prior to Might and Magic VI: The Mandate of Heaven, his wife, Queen Catherine, is left to rule the realm. In the meantime, her father, King Gryphonheart of Erathia, is assassinated. Without their beloved King, the kingdom of Erathia falls to the dark forces of Nighon and Eeofol. Queen Catherine returns home to Antagarich seeking to rally the people of her homeland and lead them against the evil that has ravaged their nation.

Erathia's capital of Steadwick is sacked by the dungeon lords of Nighon and the Kreegans of Eeofol. Meanwhile, the nations of Tatalia and Krewlod skirmish at the western border, seizing the chance to expand their territory. Catherine's first task is to establish a foothold in the conquered kingdom by enlisting the aid of allies. The wizards of Bracada and the elves of AvLee answer her call, and together they push towards Steadwick and eventually retake it, quickly quelling the border war in the west. Soon after, Lucifer Kreegan, a commander in the Eeofol armies, sends an envoy to Erathia claiming that Roland Ironfist is captive within their territories. AvLee invades Eeofol, but fails to rescue Roland, who is transported to their northern holdings. Afterwards, Catherine invades Nighon, pushing the dungeon armies back to their island home.

In the meantime, the necromancers of Deyja, having been responsible for the assassination of King Gryphonheart, plot to revive his corpse as a lich. They plan to use his wisdom in leading their own armies of the undead. However, King Gryphonheart's will proves too much for the necromancers even in his corrupted state, and he becomes a rogue lich. Having little other recourse, Queen Catherine is forced to ally herself with the necromancers and together they set out to destroy the lich of King Gryphonheart before he becomes too powerful.

A final bonus campaign, accessible only after the main campaigns are complete, tells the story of separatists living in the Contested Lands, a war-torn border between Erathia and AvLee. Tired of the skirmishes that bring unrest to their homelands, they join together to fight for independence from the two large kingdoms. It is later implied that this rising was orchestrated by Archibald Ironfist, the antagonist of Heroes of Might and Magic II.",1999-02-28 00:00:00.000,163,NULL,91.0000,1,89.1805,452
145554,143499,Heroes of the Three Kingdoms 2,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111810,49925,Hexcite: The Shapes of Victory,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134340,294,Hidden & Dangerous,NULL,1999-07-29 00:00:00.000,8,NULL,NULL,NULL,79.4485,27
139950,746,High Heat Baseball 2000,NULL,1999-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179695,166207,High School of Blitz,NULL,1999-11-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31086,143658,Hit Back,NULL,1999-04-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182038,49924,Hole in One Golf,NULL,1999-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121786,141287,Hole of the Legend Monster - Monster Complete World Ver.2,NULL,1999-10-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
39244,49862,Hollywood Pinball,NULL,1999-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138768,198761,Hollywood Squares,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27663,749,Homeworld,NULL,1999-09-28 00:00:00.000,27,NULL,90.0000,1,85.2125,46
132869,18879,Horde: The Northern Wind,NULL,1999-11-03 00:00:00.000,2,NULL,NULL,NULL,82.3178,6
194835,36558,Hot Shots Golf 2,NULL,1999-07-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92672,3371,Hot Wheels Turbo Racing,NULL,1999-08-31 00:00:00.000,NULL,NULL,NULL,NULL,63.8922,7
82559,185994,HSV Adventure Racing,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181884,64504,Hugo 2 1/2,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66405,204888,Hugo XL,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34547,60185,"Hunter, in Darkness",NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115994,3513,Hybrid Heaven,NULL,1999-08-05 00:00:00.000,NULL,NULL,70.0000,0,77.4051,6
82981,3370,Hydro Thunder,NULL,1999-03-01 00:00:00.000,4,NULL,NULL,NULL,75.9536,18
33124,43559,Hype - The Time Quest,"The story begins during King Taskan IV's reign, following the end of a civil war. Hype, the champion of the kingdom, is being rewarded for his loyalty and valor by being presented with the powerful Sword of Peace. However, during the ceremony a mysterious and powerful black knight riding a dragon unexpectedly appears. The knight steps to the King and demands the throne. At that moment, Hype steps before the knight and attempts to confront him, but the black knight is too strong and with the use of powerful magic, transforms Hype into a statue of stone and casts him deep into the past. Two hundred years earlier, Hype's statue appears in the courtyard of an apprentice magician: Gogoud. 
 
After many failed attempts to revive Hype, the young magician, Gogoud, manages to restore Hype to life. As Hype recovers his memory he quickly explains his ordeal with the black knight - known as Barnak - and how he must return to his own time in order to protect his king, take revenge on Barnak and marry his betrothed, Vibe. Sorrowfully, Gogoud explains that he as a magician is not very experienced and is as currently only an apprentice. Still, the young man agrees to help Hype and guide him on his quest through time. Gogoud comes to learn that in order for Hype to return to the future, he must collect a number of jewels. Both are dismayed to learn that each Jewel only allows Hype to advance one leap through time, meaning that he will have to collect and charge jewels hidden in the reigns of Taskan I, II and III before returning to the era of Taskan IV. Throughout his journey, Hype meets a number of faithful friends, including: Zatila the dragon, Karon, leader of the brigands, her daughter Nohlin and many others. On the other hand, Hype also encounters a great number of foes including King Taskan I and his followers; Rajoth the magician - founder of the Laboratories; Enost - King Taskan III's wizard, who defects to the Barnak's side; numerous different soldiers, including Barnak's armies of Black Guards and other servants; Barnak's black dragon Vhoid and finally the evil Barnak himself. Hype also confronts many non-human enemies including wolves, spectres, bats and a three-headed dragon. Hype's adventures take place in the same kingdom throughout different periods of its history. Rivalries and wars erupt between the fortress, the monastery, the brigands and the magicians in the laboratories. Upon returning to his own time, Hype is reunited with Vibe and together they form an army in order to begin an uprising against Barnak, who has taken control of the kingdom. His large army enforce his diabolical regime, forcing the kingdom's people to worship their master as a God, as well as a King. The entire kingdom is guarded by Barnak's evil minions, with the main areas of the Town of Torras, the Forest, Gogoud's Manor, the Brigand Village and the Fortress being closely watched, while 'un-necessary' areas such as the Monastery, Laboratories, and the Field of Courage are closed off at Barnak's command. Most disturbing however, it is due to Barnak's conquest the land has become desolate and a fiery sky above foreshadows Barnak's triumph - causing great sadness over the kingdom's people. The land however, is finally restored to its former beauty when the Black Knight is defeated - his dark magic that plagued the kingdom broken. The spirit of Gougoud tells tales of a new world as the story ends with peace returning to the land.",1999-11-20 00:00:00.000,1,1,NULL,NULL,NULL,NULL
37788,94672,Hyper Tank,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63368,120887,HyperCore: Out of Dimension,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47639,125330,Hyperdrome,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122968,141372,I Spy Spooky Mansion Deluxe,"In the game, The player starts off at the entrance of a haunted house. They enter and are locked inside. The ""Guide"" (aka Skeleton and additionally known as Skelly) informs the player that they must earn puzzle pieces to escape the house. They search the various rooms of the mansion for the objects specified on the bottom of the screen. Once all of the objects in an area have been found, Skelly appears and awards the player with a puzzle piece. Once the player has collected all of the puzzle pieces, they may combine them inside the message frame to obtain instructions leading to Skelly's secret study in the library. To get into the library, the blue book must be pulled, followed by the green book and finally the red book. This causes the head on the bookshelf to move, unlocking the secret entrance to Skelly's study. The player can then escape through the window by climbing down a rope with Skelly, taking them back to the front entrance of the house. The player is then invited back into the house for more I Spy riddles. From there the player must find the ingredients to Skelly's favourite recipe: Shrinking Soup. Once the player gains all of the ingredients for Shrinking Soup, they are able to eat it and escape the mansion through a mousehole by the front door. This hole takes the player back to the front entrance of the mansion, where Skelly invites the player into the house for a final game of riddles. To escape for a third time, the player must collect all of the parts to fix Skelly's ghost machine. Once all of the pieces are collected, the player uses the blueprints supplied by Skelly to fix the ghost machine. Six ghosts are created using the ghost machine, and then the ghosts are put back into the machine. Finally, Skelly throws himself into the machine to turn into a ghost, called the ""Get-Out Ghost."" The ""Get-Out Ghost"" propels the player out the chimney of the mansion, and the game is over.",1999-09-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121719,208288,Ikusa Megami,NULL,1999-01-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
192977,222814,Imagynasium,NULL,1999-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188205,22828,Imperialism II: Age of Exploration,NULL,1999-04-01 00:00:00.000,1,NULL,80.0000,1,NULL,NULL
165676,32842,Imperium Galactica II: Alliances,NULL,1999-12-01 00:00:00.000,2,NULL,NULL,NULL,80.0000,0
7671,44247,In the Raven Shadow – Ve stínu havrana,NULL,1999-07-12 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
55513,112554,Inagawa Junji: Kyoufu no Yashiki,NULL,1999-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
33236,26637,Incredible Crisis,"It is grandmother Haruko's birthday. She wants everyone home early for her special day: the day that serves as a reminder that she has been alive for more years than she can remember. Unfortunately, her family has completely forgotten and make up last-minute birthday promises to Haruko. The game begins like any other normal day for the family members - father Taneo, mother Etsuko, daughter Ririka, and son Tsuyoshi - until strings of events stand as obstacles in their way of returning to Haruko's with the presents.",1999-06-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160184,36201,Independence War: Deluxe Edition,NULL,1999-07-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
148660,188,Indiana Jones and the Infernal Machine,NULL,1999-11-23 00:00:00.000,8,NULL,90.0000,1,76.9414,23
27267,45851,Industrial Spy: Operation Espionage,NULL,1999-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188960,3419,In-Fisherman Bass Hunter 64,NULL,1999-06-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173715,114408,Inherent Evil - The Haunted Hotel,"It¹s been 20 years since your parents were murdered at the Reed Hotel; only you and your brother escaped. Your brother returns to the hotel your parents owned, hoping to re-open it. Now he is suddenly missing. Are you next? You rush to the hotel to investigate, but mysterious sounds and gruesome events from that frightful night 20 years ago plague your efforts... and so do your dead parents! 
 
It's up to you to make your way through the hotel, finding clues to unlock the dark secrets of Inherent Evil.",1999-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
142602,43854,Initial D,NULL,1999-01-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127740,209725,Inoue Takehiko: Buzzer Beater - Kouhen,NULL,1999-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167099,209724,Inoue Takehiko: Buzzer Beater - Zenpen,NULL,1999-05-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171198,3956,Intellivision Lives!,NULL,1999-04-30 00:00:00.000,NULL,NULL,NULL,NULL,66.0000,0
106293,24164,International Karate 2000,NULL,1999-10-22 00:00:00.000,NULL,NULL,90.0000,1,NULL,NULL
184725,49886,International Superstar Soccer 99,NULL,1999-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108280,44735,Interplay Sports Baseball 2000,NULL,1999-04-29 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
136411,8788,Interstate '82,NULL,1999-11-22 00:00:00.000,3,NULL,60.0000,1,78.9478,6
114588,25094,iS: internal section,NULL,1999-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
141143,28403,ISS Pro Evolution,NULL,1999-05-11 00:00:00.000,3,NULL,NULL,NULL,70.7342,16
7543,203819,"Itsuka, Kasanariau Ashita he: Sayuri-hen",A self-raising style simulation game depicting the main characters first year after entering the military academy.,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
180689,203822,"Itsuka, Kasanariau Ashita he: Shirou-hen",A self-raising style simulation game depicting the main characters first year after entering the military academy.,1999-08-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110741,3522,J.League Tactics Soccer,NULL,1999-01-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120788,762,Jack Nicklaus 6: Golden Bear Challenge,NULL,1999-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190575,9,Jagged Alliance 2,A ruthless dictator has taken control of the tiny nation of Arulco. The country's brutal army is holding the terrified population in its iron grip. The only opposition is a ragtag bunch of rebels. The bad news: you're in charge of the rebels. The good news: some of the world's best mercenaries will fight on your side... that is if you can afford them.,1999-07-23 00:00:00.000,22,NULL,NULL,NULL,86.9091,37
